x,y,z,mg_ca,std,rstd
-24.9366,-10.232,-0.95384,0.652419909,0.054498343,0.083532618
-25.1366,-10.232,-0.96271,0.942548852,0.11217905,0.119016696
-25.3366,-10.232,-0.97158,1.178299471,0.360026481,0.30554752
-25.5366,-10.232,-0.98045,0.695999988,0.039971234,0.057429935
-26.1366,-10.032,-1.01007,0.349370382,0.014532953,0.041597553
-25.9366,-10.032,-1.0012,0.773897867,0.145217055,0.187643694
-25.7366,-10.032,-0.99233,0.838670793,0.039314876,0.046877602
-25.5366,-10.032,-0.98346,0.813171806,0.078559,0.096608121
-25.3366,-10.032,-0.97459,0.716274677,0.090672342,0.126588787
-25.1366,-10.032,-0.96573,1.014899271,0.376763145,0.371232058
-24.9366,-10.032,-0.95686,0.440346928,0.041230893,0.093632749
-24.7366,-10.032,-0.94799,0.386485724,0.069774584,0.180535992
-24.5366,-10.032,-0.93912,0.334158875,0.044212226,0.132308999
-24.3366,-10.032,-0.93025,0.528397355,0.035332355,0.066867016
-24.1366,-10.032,-0.92138,0.484068157,0.040638715,0.083952465
-23.9366,-10.032,-0.91251,0.54818787,0.024917149,0.045453666
-23.7366,-10.032,-0.90364,0.359255316,0.060384131,0.168081386
-23.5366,-10.032,-0.89477,0.388500663,0.025809381,0.066433301
-23.3366,-10.032,-0.88591,0.416770427,0.01182188,0.028365449
-23.1366,-10.032,-0.87704,0.380705287,0.019277686,0.050636771
-22.9366,-10.032,-0.86817,0.513638554,0.017604773,0.034274633
-22.7366,-10.032,-0.8593,0.438485577,0.019646754,0.044805929
-22.5366,-10.032,-0.85043,0.476275218,0.040070263,0.084132581
-22.3366,-10.032,-0.84156,0.464055324,0.022044077,0.047503122
-22.1366,-10.032,-0.83269,0.435018424,0.031834894,0.073180565
-21.9366,-10.032,-0.82382,0.363446371,0.012378759,0.034059384
-21.7366,-10.032,-0.81495,0.368450538,0.023227438,0.063040859
-21.1366,-9.832,-0.79136,0.392359277,0.02004876,0.051097963
-21.3366,-9.832,-0.80023,0.391293375,0.041445891,0.105920247
-21.5366,-9.832,-0.8091,0.404339744,0.013889328,0.034350636
-21.7366,-9.832,-0.81797,0.392509517,0.017324582,0.044137992
-21.9366,-9.832,-0.82683,0.33820737,0.010222644,0.030225963
-22.1366,-9.832,-0.8357,0.365716965,0.014002905,0.038288913
-22.3366,-9.832,-0.84457,0.280143986,0.036014137,0.128555809
-22.5366,-9.832,-0.85344,0.563113973,0.044236633,0.078557157
-22.7366,-9.832,-0.86231,0.453339414,0.021516714,0.047462704
-22.9366,-9.832,-0.87118,0.42128431,0.021848236,0.051861026
-23.1366,-9.832,-0.88005,0.397524024,0.014041409,0.035322166
-23.3366,-9.832,-0.88892,0.390028693,0.017555203,0.045010028
-23.5366,-9.832,-0.89779,0.392388363,0.011018505,0.028080611
-23.7366,-9.832,-0.90665,0.361755717,0.027343907,0.075586661
-23.9366,-9.832,-0.91552,0.621113247,0.031687842,0.051017816
-24.1366,-9.832,-0.92439,0.631182546,0.040811978,0.064659548
-24.3366,-9.832,-0.93326,0.542507351,0.053109096,0.097895625
-24.5366,-9.832,-0.94213,0.448318066,0.045585688,0.101681576
-24.7366,-9.832,-0.951,0.295451598,0.024239619,0.082042607
-24.9366,-9.832,-0.95987,0.359028176,0.057105358,0.159055365
-25.1366,-9.832,-0.96874,0.475510835,0.01950579,0.041020705
-25.3366,-9.832,-0.97761,0.701643338,0.083942778,0.11963739
-25.5366,-9.832,-0.98647,0.792825789,0.108689946,0.13709184
-25.7366,-9.832,-0.99534,0.778232661,0.084738115,0.108885324
-25.9366,-9.832,-1.00421,0.769731998,0.190260376,0.247177429
-26.1366,-9.832,-1.01308,0.643511643,0.05969183,0.092759518
-26.3366,-9.832,-1.02195,0.445880772,0.042344012,0.094967119
-26.5366,-9.832,-1.03082,0.607803768,0.044828936,0.073755607
-26.7366,-9.832,-1.03969,0.443414069,0.035053735,0.079054179
-26.9366,-9.832,-1.04856,0.287614185,0.024604563,0.085547112
-27.5366,-9.632,-1.07817,0.616519048,0.100603307,0.16317956
-27.3366,-9.632,-1.06931,0.339798533,0.029109367,0.085666546
-27.1366,-9.632,-1.06044,0.4900448,0.037251717,0.076016962
-26.9366,-9.632,-1.05157,0.383196541,0.031224041,0.081483096
-26.7366,-9.632,-1.0427,0.521696782,0.021634195,0.041468907
-26.5366,-9.632,-1.03383,0.509251031,0.029133221,0.057207977
-26.3366,-9.632,-1.02496,0.581079743,0.044430588,0.076462118
-26.1366,-9.632,-1.01609,0.714354894,0.073931562,0.103494163
-25.9366,-9.632,-1.00722,0.667882285,0.080989179,0.121262654
-25.7366,-9.632,-0.99835,1.118844592,0.118174842,0.105622213
-25.5366,-9.632,-0.98949,1.554137605,0.182100515,0.117171423
-25.3366,-9.632,-0.98062,0.463135023,0.025770167,0.055642881
-25.1366,-9.632,-0.97175,0.320211233,0.039887993,0.124567749
-24.9366,-9.632,-0.96288,0.317927701,0.032351276,0.101756706
-24.7366,-9.632,-0.95401,0.276599764,0.040931157,0.147979725
-24.5366,-9.632,-0.94514,0.50017896,0.046919484,0.093805392
-24.3366,-9.632,-0.93627,0.595905045,0.048481254,0.081357348
-24.1366,-9.632,-0.9274,0.685409465,0.041068799,0.059918634
-23.9366,-9.632,-0.91853,0.301860166,0.048694451,0.161314596
-23.7366,-9.632,-0.90967,0.386251612,0.013934131,0.036075269
-23.5366,-9.632,-0.9008,0.374398335,0.022842279,0.061010631
-23.3366,-9.632,-0.89193,0.377796056,0.019242753,0.050934234
-23.1366,-9.632,-0.88306,0.375669973,0.02052812,0.054644027
-22.9366,-9.632,-0.87419,0.4352707,0.028528294,0.065541498
-22.7366,-9.632,-0.86532,0.466418922,0.033620916,0.072083089
-22.5366,-9.632,-0.85645,0.510347487,0.041013581,0.08036403
-22.3366,-9.632,-0.84758,0.338112811,0.013643551,0.040352069
-22.1366,-9.632,-0.83871,0.373388217,0.014014487,0.037533286
-21.9366,-9.632,-0.82985,0.349537583,0.013094911,0.037463529
-21.7366,-9.632,-0.82098,0.368153466,0.009419458,0.025585683
-21.5366,-9.632,-0.81211,0.425133723,0.009619523,0.022627052
-21.3366,-9.632,-0.80324,0.367560464,0.017632258,0.047971041
-21.1366,-9.632,-0.79437,0.392689494,0.015498722,0.039468136
-20.9366,-9.632,-0.7855,0.395715091,0.018891261,0.047739551
-20.7366,-9.632,-0.77663,0.370193817,0.015047139,0.040646651
-20.1366,-9.432,-0.75304,0.35878655,0.01068301,0.029775392
-20.3366,-9.432,-0.76191,0.311758425,0.012940042,0.04150663
-20.5366,-9.432,-0.77077,0.285597817,0.017871459,0.062575616
-20.7366,-9.432,-0.77964,0.371105216,0.006931715,0.01867857
-20.9366,-9.432,-0.78851,0.412866959,0.017113495,0.041450386
-21.1366,-9.432,-0.79738,0.472642006,0.030792126,0.06514894
-21.3366,-9.432,-0.80625,0.39889308,0.01598205,0.040066
-21.5366,-9.432,-0.81512,0.402962022,0.018554898,0.04604627
-21.7366,-9.432,-0.82399,0.370336774,0.014722787,0.039755132
-21.9366,-9.432,-0.83286,0.329784924,0.015275608,0.046319911
-22.1366,-9.432,-0.84173,0.393467471,0.008865536,0.022531814
-22.3366,-9.432,-0.85059,0.404119639,0.027726524,0.068609692
-22.5366,-9.432,-0.85946,0.333322669,0.03471774,0.104156553
-22.7366,-9.432,-0.86833,0.492853601,0.026850513,0.054479694
-22.9366,-9.432,-0.8772,0.55877165,0.073657953,0.131821206
-23.1366,-9.432,-0.88607,0.442726047,0.023362532,0.052769726
-23.3366,-9.432,-0.89494,0.487461416,0.020509334,0.042073759
-23.5366,-9.432,-0.90381,0.363550598,0.0268774,0.073930286
-23.7366,-9.432,-0.91268,0.420010735,0.01258972,0.029974757
-23.9366,-9.432,-0.92155,0.379000091,0.023418981,0.061791493
-24.1366,-9.432,-0.93042,0.31521391,0.028629732,0.090826359
-24.3366,-9.432,-0.93928,0.458179273,0.025772603,0.056250042
-24.5366,-9.432,-0.94815,0.493362576,0.032517882,0.06591072
-24.7366,-9.432,-0.95702,0.475899824,0.034664464,0.072839834
-24.9366,-9.432,-0.96589,0.651321828,0.236714419,0.363436951
-25.1366,-9.432,-0.97476,0.329053553,0.020223881,0.061460759
-25.3366,-9.432,-0.98363,0.309079848,0.037862798,0.122501672
-25.5366,-9.432,-0.9925,0.52680833,0.033667195,0.063907864
-25.7366,-9.432,-1.00137,1.245751935,0.146111301,0.117287637
-25.9366,-9.432,-1.01024,0.903030913,0.087968672,0.097414907
-26.1366,-9.432,-1.0191,0.787359428,0.154820765,0.196632897
-26.3366,-9.432,-1.02797,0.73116618,0.042656905,0.058340916
-26.5366,-9.432,-1.03684,0.576601736,0.045176132,0.078348934
-26.7366,-9.432,-1.04571,0.530849047,0.051754219,0.097493288
-26.9366,-9.432,-1.05458,0.549291965,0.047895034,0.087194128
-27.1366,-9.432,-1.06345,0.481252159,0.036228079,0.075278786
-27.3366,-9.432,-1.07232,0.290247349,0.027897576,0.096116558
-27.5366,-9.432,-1.08119,0.282131586,0.022015228,0.078031772
-27.7366,-9.432,-1.09006,0.447417607,0.093643294,0.209297293
-27.9366,-9.432,-1.09892,0.487419355,0.030150027,0.061856443
-28.1366,-9.432,-1.10779,0.480611287,0.024781972,0.051563441
-28.7366,-9.232,-1.13741,0.498807194,0.018844311,0.037778747
-28.5366,-9.232,-1.12854,0.605438573,0.071250042,0.117683353
-28.3366,-9.232,-1.11967,0.480094982,0.028604894,0.059581738
-28.1366,-9.232,-1.1108,0.549572688,0.03683444,0.067023781
-27.9366,-9.232,-1.10194,0.594065485,0.137102709,0.230787198
-27.7366,-9.232,-1.09307,0.272468068,0.031903225,0.117089776
-27.5366,-9.232,-1.0842,0.368623297,0.01879336,0.050982562
-27.3366,-9.232,-1.07533,0.441535939,0.026296825,0.05955761
-27.1366,-9.232,-1.06646,0.64867236,0.066780042,0.102948802
-26.9366,-9.232,-1.05759,0.536423701,0.039490905,0.073618868
-26.7366,-9.232,-1.04872,0.550053233,0.034365202,0.062476139
-26.5366,-9.232,-1.03985,0.603935906,0.049139825,0.08136596
-26.3366,-9.232,-1.03098,0.891403361,0.096243803,0.107968858
-26.1366,-9.232,-1.02212,0.813117374,0.058058581,0.07140246
-25.9366,-9.232,-1.01325,0.670291197,0.084346747,0.125835976
-25.7366,-9.232,-1.00438,0.612042346,0.022654251,0.037014189
-25.5366,-9.232,-0.99551,0.457575741,0.106362083,0.232446946
-25.3366,-9.232,-0.98664,0.411623244,0.03978997,0.096665994
-25.1366,-9.232,-0.97777,0.383960897,0.019967559,0.052004146
-24.9366,-9.232,-0.9689,0.755750596,0.150596919,0.199268012
-24.7366,-9.232,-0.96003,0.631618031,0.041967202,0.066443958
-24.5366,-9.232,-0.95116,0.601495064,0.062918606,0.104603695
-24.3366,-9.232,-0.9423,0.593428264,0.06777902,0.114216029
-24.1366,-9.232,-0.93343,0.331839271,0.025531658,0.076939832
-23.9366,-9.232,-0.92456,0.367209844,0.015910295,0.043327529
-23.7366,-9.232,-0.91569,0.40657147,0.018198194,0.044760135
-23.5366,-9.232,-0.90682,0.429149814,0.014023519,0.032677445
-23.3366,-9.232,-0.89795,0.362587728,0.030128069,0.083091804
-23.1366,-9.232,-0.88908,0.402254583,0.015657379,0.038924053
-22.9366,-9.232,-0.88021,0.493563535,0.032325147,0.065493386
-22.7366,-9.232,-0.87134,0.404335695,0.03349992,0.082851751
-22.5366,-9.232,-0.86248,0.373513837,0.010468587,0.028027308
-22.3366,-9.232,-0.85361,0.319591711,0.008716832,0.0272749
-22.1366,-9.232,-0.84474,0.407945238,0.038726569,0.094930803
-21.9366,-9.232,-0.83587,0.343844269,0.007885386,0.022933015
-21.7366,-9.232,-0.827,0.398558046,0.017271379,0.043334664
-21.5366,-9.232,-0.81813,0.429072241,0.014816675,0.03453189
-21.3366,-9.232,-0.80926,0.415719683,0.009672993,0.023268066
-21.1366,-9.232,-0.80039,0.433581246,0.030574818,0.070516928
-20.9366,-9.232,-0.79152,0.333105127,0.01994618,0.059879535
-20.7366,-9.232,-0.78266,0.437764051,0.030321705,0.069264949
-20.5366,-9.232,-0.77379,0.325338858,0.012877232,0.039580984
-20.3366,-9.232,-0.76492,0.308318372,0.00923986,0.029968567
-20.1366,-9.232,-0.75605,0.423324997,0.010114127,0.02389211
-19.9366,-9.232,-0.74718,0.375029455,0.016256385,0.043346955
-19.7366,-9.232,-0.73831,0.424687815,0.017558051,0.04134343
-19.5366,-9.232,-0.72944,0.499464579,0.030561154,0.061187831
-18.9366,-9.032,-0.70585,0.292918947,0.010015904,0.03419343
-19.1366,-9.032,-0.71472,0.348974794,0.067948198,0.19470804
-19.3366,-9.032,-0.72358,0.545470725,0.109876197,0.20143372
-19.5366,-9.032,-0.73245,0.423187607,0.012245409,0.028936123
-19.7366,-9.032,-0.74132,0.446635949,0.014578876,0.032641519
-19.9366,-9.032,-0.75019,0.432539419,0.022259635,0.051462675
-20.1366,-9.032,-0.75906,0.449148367,0.023714947,0.052799807
-20.3366,-9.032,-0.76793,0.402916392,0.015651372,0.03884521
-20.5366,-9.032,-0.7768,0.317346478,0.015118456,0.04764022
-20.7366,-9.032,-0.78567,0.307389711,0.010438232,0.033957649
-20.9366,-9.032,-0.79454,0.38195993,0.01731966,0.045344181
-21.1366,-9.032,-0.8034,0.363662533,0.019139362,0.052629457
-21.3366,-9.032,-0.81227,0.374629889,0.03150269,0.084090166
-21.5366,-9.032,-0.82114,0.399960461,0.012528722,0.031324901
-21.7366,-9.032,-0.83001,0.419676444,0.022195407,0.052886951
-21.9366,-9.032,-0.83888,0.38618693,0.011982159,0.031026838
-22.1366,-9.032,-0.84775,0.358997249,0.014579731,0.040612375
-22.3366,-9.032,-0.85662,0.372110064,0.020683288,0.055583791
-22.5366,-9.032,-0.86549,0.37614215,0.012274896,0.032633663
-22.7366,-9.032,-0.87436,0.319846881,0.024517091,0.076652589
-22.9366,-9.032,-0.88322,0.423755684,0.016051296,0.037878655
-23.1366,-9.032,-0.89209,0.405413665,0.019185466,0.047323184
-23.3366,-9.032,-0.90096,0.419102557,0.015414865,0.036780652
-23.5366,-9.032,-0.90983,0.416525062,0.024237833,0.058190576
-23.7366,-9.032,-0.9187,0.334376923,0.02783367,0.083240405
-23.9366,-9.032,-0.92757,0.384313152,0.037344592,0.097172299
-24.1366,-9.032,-0.93644,0.403272922,0.013214001,0.032766894
-24.3366,-9.032,-0.94531,0.31552456,0.017522887,0.055535731
-24.5366,-9.032,-0.95418,0.715995162,0.073485085,0.102633494
-24.7366,-9.032,-0.96304,0.705384228,0.143593954,0.203568421
-24.9366,-9.032,-0.97191,0.666519306,0.091525851,0.137319129
-25.1366,-9.032,-0.98078,0.543693037,0.038972122,0.071680377
-25.3366,-9.032,-0.98965,0.318894173,0.047469493,0.148856569
-25.5366,-9.032,-0.99852,0.313274611,0.054426678,0.173734722
-25.7366,-9.032,-1.00739,0.443333071,0.03307437,0.074603885
-25.9366,-9.032,-1.01626,0.755144379,0.078943979,0.104541569
-26.1366,-9.032,-1.02513,0.661423721,0.029981584,0.045328861
-26.3366,-9.032,-1.034,0.965750898,0.100214785,0.103768772
-26.5366,-9.032,-1.04286,0.89611715,0.151443334,0.168999482
-26.7366,-9.032,-1.05173,0.694671078,0.098764827,0.142174952
-26.9366,-9.032,-1.0606,0.782596703,0.110913545,0.141725035
-27.1366,-9.032,-1.06947,0.577610196,0.036411965,0.063038992
-27.3366,-9.032,-1.07834,0.470658266,0.030251908,0.064275738
-27.5366,-9.032,-1.08721,0.366467096,0.018528491,0.050559766
-27.7366,-9.032,-1.09608,0.38179753,0.014753181,0.038641373
-27.9366,-9.032,-1.10495,0.360453063,0.050364562,0.139725716
-28.1366,-9.032,-1.11382,0.569295951,0.067783388,0.119065291
-28.3366,-9.032,-1.12268,0.542129515,0.115493865,0.213037405
-28.5366,-9.032,-1.13155,0.626171533,0.051974367,0.083003402
-28.7366,-9.032,-1.14042,0.464930171,0.024248432,0.052154997
-28.9366,-9.032,-1.14929,0.594247693,0.054136952,0.091101662
-29.1366,-9.032,-1.15816,0.508719896,0.031557034,0.062032239
-29.3366,-9.032,-1.16703,0.434751377,0.018254188,0.04198765
-29.9366,-8.832,-1.19665,0.453273899,0.021278336,0.046943661
-29.7366,-8.832,-1.18778,0.501060713,0.034266979,0.068388876
-29.5366,-8.832,-1.17891,0.452526049,0.011565551,0.025557757
-29.3366,-8.832,-1.17004,0.500676036,0.03255279,0.065017671
-29.1366,-8.832,-1.16117,0.557539844,0.023498289,0.042146385
-28.9366,-8.832,-1.1523,0.471532079,0.009887329,0.020968518
-28.7366,-8.832,-1.14343,0.521095867,0.03124867,0.059967219
-28.5366,-8.832,-1.13457,0.453923528,0.018075708,0.039821042
-28.3366,-8.832,-1.1257,0.629436712,0.134477957,0.213648099
-28.1366,-8.832,-1.11683,0.28706925,0.042287525,0.147307749
-27.9366,-8.832,-1.10796,0.385254071,0.026040349,0.067592664
-27.7366,-8.832,-1.09909,0.375020131,0.019469223,0.051915141
-27.5366,-8.832,-1.09022,0.496763058,0.021387611,0.043053949
-27.3366,-8.832,-1.08135,0.479020048,0.013738343,0.028680099
-27.1366,-8.832,-1.07248,0.759888801,0.161685319,0.212774973
-26.9366,-8.832,-1.06361,0.586319113,0.041439531,0.070677435
-26.7366,-8.832,-1.05475,0.742708431,0.062281702,0.083857541
-26.5366,-8.832,-1.04588,1.149242541,0.210357344,0.183039991
-26.3366,-8.832,-1.03701,0.835848355,0.130250142,0.155829872
-26.1366,-8.832,-1.02814,0.592358778,0.037432927,0.063192997
-25.9366,-8.832,-1.01927,0.545380394,0.022798844,0.041803564
-25.7366,-8.832,-1.0104,0.291007314,0.027522147,0.094575447
-25.5366,-8.832,-1.00153,0.395680096,0.032489671,0.082110956
-25.3366,-8.832,-0.99266,0.4752268,0.038022198,0.08000853
-25.1366,-8.832,-0.98379,0.543422949,0.033758096,0.062121219
-24.9366,-8.832,-0.97493,0.589186378,0.029158314,0.049489117
-24.7366,-8.832,-0.96606,0.718291826,0.065060207,0.090576288
-24.5366,-8.832,-0.95719,0.429571667,0.065294211,0.151998412
-24.3366,-8.832,-0.94832,0.38627401,0.016167677,0.041855461
-24.1366,-8.832,-0.93945,0.375680003,0.019775132,0.052638233
-23.9366,-8.832,-0.93058,0.338623828,0.022364041,0.066043908
-23.7366,-8.832,-0.92171,0.391246149,0.013568824,0.034681042
-23.5366,-8.832,-0.91284,0.428861284,0.024198413,0.056424802
-23.3366,-8.832,-0.90397,0.482336034,0.019847519,0.041148737
-23.1366,-8.832,-0.8951,0.489896243,0.018399362,0.037557671
-22.9366,-8.832,-0.88624,0.490770723,0.062291603,0.126926078
-22.7366,-8.832,-0.87737,0.353478094,0.023243187,0.065755665
-22.5366,-8.832,-0.8685,0.367785031,0.013073277,0.035545974
-22.3366,-8.832,-0.85963,0.362300945,0.017004328,0.046934262
-22.1366,-8.832,-0.85076,0.369455872,0.011511953,0.031159211
-21.9366,-8.832,-0.84189,0.305900294,0.014073835,0.046007915
-21.7366,-8.832,-0.83302,0.443222652,0.014971288,0.033778255
-21.5366,-8.832,-0.82415,0.467821922,0.046178761,0.098710125
-21.3366,-8.832,-0.81528,0.394526167,0.019930822,0.050518378
-21.1366,-8.832,-0.80642,0.356641216,0.018062658,0.050646581
-20.9366,-8.832,-0.79755,0.300171276,0.015784987,0.052586601
-20.7366,-8.832,-0.78868,0.299968882,0.010759259,0.035867918
-20.5366,-8.832,-0.77981,0.357060559,0.012025233,0.033678414
-20.3366,-8.832,-0.77094,0.409260095,0.013238507,0.032347418
-20.1366,-8.832,-0.76207,0.464624315,0.013036846,0.028058898
-19.9366,-8.832,-0.7532,0.439844943,0.011727853,0.026663607
-19.7366,-8.832,-0.74433,0.403227585,0.016323934,0.040483178
-19.5366,-8.832,-0.73546,0.405814056,0.010821573,0.026666334
-19.3366,-8.832,-0.7266,0.371643074,0.011909803,0.032046346
-19.1366,-8.832,-0.71773,0.323605853,0.016301246,0.050373768
-18.9366,-8.832,-0.70886,0.446613181,0.052734018,0.118075374
-18.7366,-8.832,-0.69999,0.347859219,0.01532781,0.044063256
-18.5366,-8.832,-0.69112,0.346042634,0.013891121,0.040142803
-18.1366,-8.632,-0.67639,0.547272594,0.022566745,0.041234926
-18.3366,-8.632,-0.68526,0.33491719,0.013699183,0.040903196
-18.5366,-8.632,-0.69413,0.370984698,0.024175007,0.065164431
-18.7366,-8.632,-0.703,0.456922143,0.084825287,0.185644947
-18.9366,-8.632,-0.71187,0.29210817,0.020380572,0.069770634
-19.1366,-8.632,-0.72074,0.296218731,0.021067077,0.071120003
-19.3366,-8.632,-0.72961,0.340599791,0.013462873,0.039526956
-19.5366,-8.632,-0.73848,0.430665542,0.021894024,0.05083765
-19.7366,-8.632,-0.74735,0.425099825,0.017112817,0.040255997
-19.9366,-8.632,-0.75621,0.390530829,0.016003767,0.040979522
-20.1366,-8.632,-0.76508,0.392218739,0.011917689,0.030385314
-20.3366,-8.632,-0.77395,0.420177401,0.016685227,0.039709959
-20.5366,-8.632,-0.78282,0.424175897,0.010845481,0.025568358
-20.7366,-8.632,-0.79169,0.356553052,0.024371801,0.068353926
-20.9366,-8.632,-0.80056,0.324434895,0.017834818,0.054971949
-21.1366,-8.632,-0.80943,0.395970428,0.031696124,0.080046696
-21.3366,-8.632,-0.8183,0.458313717,0.011453048,0.024989538
-21.5366,-8.632,-0.82717,0.44552312,0.031107438,0.069822276
-21.7366,-8.632,-0.83603,0.382300544,0.016113822,0.042149617
-21.9366,-8.632,-0.8449,0.437143851,0.015878513,0.036323314
-22.1366,-8.632,-0.85377,0.394618172,0.011312517,0.028666994
-22.3366,-8.632,-0.86264,0.358314883,0.01818053,0.050738974
-22.5366,-8.632,-0.87151,0.383392285,0.010694068,0.027893279
-22.7366,-8.632,-0.88038,0.376079357,0.018832935,0.050077024
-22.9366,-8.632,-0.88925,0.312508913,0.010364101,0.033164178
-23.1366,-8.632,-0.89812,0.54037689,0.119712285,0.221534798
-23.3366,-8.632,-0.90699,0.561550276,0.043376406,0.07724403
-23.5366,-8.632,-0.91585,0.457559643,0.02431093,0.053131718
-23.7366,-8.632,-0.92472,0.399611691,0.025692919,0.064294713
-23.9366,-8.632,-0.93359,0.418462018,0.032055106,0.076602188
-24.1366,-8.632,-0.94246,0.442169845,0.023745884,0.053703083
-24.3366,-8.632,-0.95133,0.419998667,0.026169875,0.062309425
-24.5366,-8.632,-0.9602,0.363702785,0.0230067,0.063256872
-24.7366,-8.632,-0.96907,0.446374299,0.025803664,0.057807235
-24.9366,-8.632,-0.97794,0.67315941,0.03797855,0.05641836
-25.1366,-8.632,-0.98681,0.59759794,0.038967583,0.065207024
-25.3366,-8.632,-0.99567,0.495594446,0.024555918,0.049548412
-25.5366,-8.632,-1.00454,0.303980523,0.041035582,0.134994115
-25.7366,-8.632,-1.01341,0.449415241,0.042046589,0.09355844
-25.9366,-8.632,-1.02228,0.33524093,0.026403626,0.078760151
-26.1366,-8.632,-1.03115,0.535075792,0.034083922,0.063699241
-26.3366,-8.632,-1.04002,0.824762002,0.117538035,0.142511457
-26.5366,-8.632,-1.04889,0.752324184,0.062515346,0.083096287
-26.7366,-8.632,-1.05776,0.79792559,0.096868971,0.121401008
-26.9366,-8.632,-1.06663,0.811508267,0.157649202,0.194266909
-27.1366,-8.632,-1.07549,0.549529701,0.032881027,0.05983485
-27.3366,-8.632,-1.08436,0.689566914,0.071557814,0.103772111
-27.5366,-8.632,-1.09323,0.742180992,0.105824788,0.142586228
-27.7366,-8.632,-1.1021,0.543234773,0.06670245,0.122787518
-27.9366,-8.632,-1.11097,0.348367136,0.0417201,0.119759001
-28.1366,-8.632,-1.11984,0.315693223,0.017307961,0.054825255
-28.3366,-8.632,-1.12871,0.357990762,0.046638217,0.130277712
-28.5366,-8.632,-1.13758,0.494086664,0.039724827,0.080400525
-28.7366,-8.632,-1.14645,0.577984613,0.036032079,0.062340896
-28.9366,-8.632,-1.15531,0.496077902,0.023714566,0.047804118
-29.1366,-8.632,-1.16418,0.422123864,0.028329296,0.067111334
-29.3366,-8.632,-1.17305,0.540884067,0.013161259,0.024332865
-29.5366,-8.632,-1.18192,0.50683293,0.026930189,0.053134252
-29.7366,-8.632,-1.19079,0.564234539,0.024478049,0.043382755
-29.9366,-8.632,-1.19966,0.449589566,0.017759041,0.039500564
-30.1366,-8.632,-1.20853,0.437866285,0.041512632,0.094806641
-30.3366,-8.632,-1.2174,0.710654598,0.11557419,0.16263061
-30.5366,-8.632,-1.22627,0.415548053,0.032663991,0.078604606
-30.7366,-8.632,-1.23513,0.380957224,0.03963261,0.104034279
-31.3366,-8.432,-1.26475,0.632670927,0.043336242,0.068497286
-31.1366,-8.432,-1.25588,0.595162861,0.065439802,0.109952764
-30.9366,-8.432,-1.24701,0.32552742,0.030360909,0.093266824
-30.7366,-8.432,-1.23815,0.303340396,0.026911043,0.088715657
-30.5366,-8.432,-1.22928,0.419520159,0.014687737,0.035010803
-30.3366,-8.432,-1.22041,0.559726964,0.078158505,0.139636841
-30.1366,-8.432,-1.21154,0.526287097,0.03141686,0.059695288
-29.9366,-8.432,-1.20267,0.490487511,0.015309975,0.031213793
-29.7366,-8.432,-1.1938,0.459498588,0.02628071,0.057194321
-29.5366,-8.432,-1.18493,0.507988419,0.067149932,0.132187919
-29.3366,-8.432,-1.17606,0.495646906,0.052869371,0.106667408
-29.1366,-8.432,-1.16719,0.511164794,0.027795297,0.054376391
-28.9366,-8.432,-1.15833,0.631930658,0.124209392,0.196555415
