x,y,z,mg_ca,std,rstd
-20.24085,4.64885,3.81333,0.173198771,0.045587399,0.26320856
-20.24085,4.49885,3.81515,0.168640864,0.024542982,0.145534015
-20.24085,4.34885,3.81697,0.179199232,0.063143107,0.352362601
-20.24085,2.39885,3.84064,0.220228022,0.031916039,0.144922698
-20.24085,2.24885,3.84246,0.17915212,0.019926125,0.11122461
-20.09085,2.24885,3.83823,0.182718682,0.019283378,0.105535885
-20.09085,2.39885,3.83641,0.201060517,0.062415108,0.310429461
-20.09085,2.54885,3.83459,0.214336128,0.12496142,0.583016132
-20.09085,2.69885,3.83277,0.180614612,0.028563173,0.158144307
-20.09085,2.84885,3.83095,0.340727626,0.192994926,0.566419951
-20.09085,2.99885,3.82913,0.17292422,0.017791604,0.102886708
-20.09085,4.04885,3.81638,0.810863661,0.118690697,0.146375651
-20.09085,4.19885,3.81456,0.57397082,0.213446694,0.371877257
-20.09085,4.34885,3.81274,0.239188625,0.032053792,0.134010519
-20.09085,4.49885,3.81092,0.181047095,0.040075933,0.221356398
-20.09085,4.64885,3.8091,0.185325676,0.041625179,0.224605572
-20.09085,4.79885,3.80728,0.183376317,0.037235574,0.203055525
-20.09085,4.94885,3.80546,0.187799776,0.064836276,0.345241497
-20.09085,5.09885,3.80364,0.193698464,0.038704188,0.199816702
-19.94085,5.39885,3.79576,0.15717605,0.017259948,0.109812835
-19.94085,5.24885,3.79758,0.155305825,0.027790297,0.178939178
-19.94085,5.09885,3.79941,0.139432861,0.021192004,0.151987159
-19.94085,4.94885,3.80123,0.165733423,0.02058646,0.12421429
-19.94085,4.79885,3.80305,0.159645112,0.017461699,0.109378225
-19.94085,4.64885,3.80487,0.154870086,0.01992666,0.128666943
-19.94085,4.49885,3.80669,0.183994685,0.036906019,0.200581981
-19.94085,4.34885,3.80851,0.924312277,0.094982332,0.102760003
-19.94085,4.19885,3.81033,0.850279386,0.101555132,0.119437368
-19.94085,4.04885,3.81215,0.778174869,0.094644151,0.121623243
-19.94085,3.89885,3.81397,0.584412366,0.214577388,0.367167774
-19.94085,3.74885,3.81579,0.546369092,0.158434837,0.28997767
-19.94085,3.59885,3.81762,0.625137744,0.219076076,0.350444487
-19.94085,3.44885,3.81944,0.200542509,0.031037661,0.154768487
-19.94085,3.29885,3.82126,0.175346331,0.017155523,0.097837935
-19.94085,3.14885,3.82308,0.216988272,0.069679225,0.321119775
-19.94085,2.99885,3.8249,0.184502355,0.016199032,0.087798512
-19.94085,2.84885,3.82672,0.249417738,0.084803706,0.340006714
-19.94085,2.69885,3.82854,0.245424428,0.117323453,0.478043095
-19.94085,2.54885,3.83036,0.181302798,0.014056639,0.077531286
-19.94085,2.39885,3.83218,0.191528545,0.032154872,0.167885532
-19.94085,2.24885,3.834,0.38282067,0.195295902,0.510149836
-19.79085,2.24885,3.82977,0.262317292,0.131438831,0.501068114
-19.79085,2.39885,3.82795,0.172465221,0.017274637,0.100163019
-19.79085,2.54885,3.82613,0.197701587,0.031994383,0.161831698
-19.79085,2.69885,3.82431,0.178888215,0.02606642,0.145713455
-19.79085,2.84885,3.82249,0.188185184,0.05250481,0.279006076
-19.79085,2.99885,3.82067,0.216343746,0.063396972,0.293038155
-19.79085,3.14885,3.81885,0.171933428,0.019723114,0.114713667
-19.79085,3.29885,3.81703,0.186101233,0.026463854,0.142201392
-19.79085,3.44885,3.81521,0.199383319,0.020634222,0.103490212
-19.79085,3.59885,3.81339,0.297703339,0.09961099,0.334598162
-19.79085,3.74885,3.81156,0.261529461,0.079113081,0.302501601
-19.79085,3.89885,3.80974,0.259349837,0.040841112,0.157474986
-19.79085,4.04885,3.80792,0.442279623,0.094774109,0.214285498
-19.79085,4.19885,3.8061,0.385840157,0.127299111,0.329927066
-19.79085,4.34885,3.80428,0.649679679,0.118825558,0.182898684
-19.79085,4.49885,3.80246,0.171845414,0.021931137,0.127621314
