x,y,z,mg_ca,std,rstd
-18.89085,3.89885,3.78436,0.208617944,0.034195905,0.163916411
-18.89085,4.04885,3.78254,0.286443279,0.031868547,0.111256047
-18.89085,4.19885,3.78072,0.605026406,0.200208357,0.330908461
-18.89085,4.34885,3.7789,0.798689811,0.247587052,0.3099915
-18.89085,4.49885,3.77708,0.717489248,0.195440671,0.272395262
-18.89085,4.64885,3.77526,0.23706408,0.025060291,0.105711042
-18.89085,4.79885,3.77344,0.207943887,0.036049736,0.173362806
-18.89085,4.94885,3.77162,0.24633636,0.039346114,0.159725158
-18.89085,5.09885,3.76979,0.221902389,0.025834298,0.116421899
-18.89085,5.24885,3.76797,0.225776679,0.024114325,0.106806092
-18.74085,5.24885,3.76374,0.243783786,0.02739869,0.112389304
-18.74085,5.09885,3.76556,0.248828858,0.039970653,0.160635117
-18.74085,4.94885,3.76739,0.234867241,0.018244047,0.077678125
-18.74085,4.79885,3.76921,0.211777096,0.025325573,0.119585986
-18.74085,4.64885,3.77103,0.288917799,0.023113737,0.080001085
-18.74085,4.49885,3.77285,0.36906882,0.060108687,0.162865795
-18.74085,4.34885,3.77467,0.652577537,0.244883569,0.375255897
-18.74085,4.19885,3.77649,0.47376312,0.066827046,0.141055821
-18.74085,4.04885,3.77831,0.380163119,0.147175939,0.387138919
-18.74085,3.89885,3.78013,0.251102331,0.053814193,0.214311802
-18.74085,3.74885,3.78195,0.238616228,0.034146545,0.143102358
-18.74085,3.59885,3.78377,0.303500104,0.080150111,0.264085942
-18.74085,3.44885,3.7856,0.2440603,0.031363863,0.128508665
-18.74085,3.29885,3.78742,0.210741299,0.038720004,0.183732398
-18.74085,3.14885,3.78924,0.289149876,0.075418916,0.26082984
-18.74085,2.99885,3.79106,0.238864508,0.031477131,0.131778183
-18.74085,2.84885,3.79288,0.223106003,0.027798251,0.124596608
-18.74085,2.69885,3.7947,0.263868121,0.021804453,0.082633903
-18.74085,2.54885,3.79652,0.23364228,0.031260804,0.133797716
-18.74085,2.39885,3.79834,0.239122937,0.026545666,0.111012631
-18.74085,2.24885,3.80016,0.242836452,0.017813456,0.073355775
-18.59085,2.24885,3.79593,0.25853293,0.041114972,0.159031856
-18.59085,2.39885,3.79411,0.230452397,0.02594645,0.112589195
-18.59085,2.54885,3.79229,0.259372621,0.029848016,0.115077744
-18.59085,2.69885,3.79047,0.248362861,0.031354504,0.126244735
-18.59085,2.84885,3.78865,0.227902472,0.02719062,0.119308138
-18.59085,2.99885,3.78683,0.238454403,0.023077489,0.096779463
-18.59085,3.14885,3.78501,0.295702438,0.079962731,0.270416203
-18.59085,3.29885,3.78319,0.239886586,0.044876197,0.187072559
-18.59085,3.44885,3.78137,0.286625783,0.038362016,0.133840075
-18.59085,3.59885,3.77954,0.286672188,0.039228258,0.136840125
-18.59085,3.74885,3.77772,0.222535201,0.015376841,0.069098466
-18.59085,3.89885,3.7759,0.235901313,0.036796446,0.155982371
-18.59085,4.04885,3.77408,0.534310418,0.155603996,0.29122396
-18.59085,4.19885,3.77226,0.473087948,0.171249077,0.361981484
-18.59085,4.34885,3.77044,0.773631912,0.202916902,0.262291277
-18.59085,4.49885,3.76862,0.465663002,0.201959962,0.43370412
-18.59085,4.64885,3.7668,0.224178374,0.012182974,0.054344999
-18.59085,4.79885,3.76498,0.26347255,0.015163664,0.057553109
-18.59085,4.94885,3.76316,0.230460348,0.025398965,0.110209698
-18.59085,5.09885,3.76133,0.249579368,0.032016969,0.128283717
-18.59085,5.24885,3.75951,0.235488486,0.030476226,0.129417053
-18.44085,5.24885,3.75528,0.233169027,0.031864087,0.136656603
-18.44085,5.09885,3.7571,0.263729908,0.064204543,0.243448094
-18.44085,4.94885,3.75893,0.261094846,0.021097517,0.080804036
-18.44085,4.79885,3.76075,0.240288958,0.010464807,0.043550928
-18.44085,4.64885,3.76257,0.218955293,0.040960769,0.187073667
-18.44085,4.49885,3.76439,0.605132871,0.154437295,0.255212207
-18.44085,4.34885,3.76621,1.000718645,0.104837311,0.104762024
-18.44085,4.19885,3.76803,0.941995523,0.143969615,0.152834712
-18.44085,4.04885,3.76985,0.595552627,0.326914301,0.548925965
-18.44085,3.89885,3.77167,0.219152606,0.040450428,0.184576532
-18.44085,3.74885,3.77349,0.221595479,0.037964415,0.171323059
-18.44085,3.59885,3.77531,0.326022812,0.034609465,0.106156574
-18.44085,3.44885,3.77714,0.206394064,0.039083987,0.189365849
-18.44085,3.29885,3.77896,0.258323198,0.030560316,0.118302641
-18.44085,3.14885,3.78078,0.289338704,0.063493961,0.219445102
-18.44085,2.99885,3.7826,0.231643044,0.037249973,0.160807647
-18.44085,2.84885,3.78442,0.231285768,0.040350836,0.174463117
-18.44085,2.69885,3.78624,0.244608881,0.037313634,0.152544068
-18.44085,2.54885,3.78806,0.329877024,0.021580413,0.065419569
-18.44085,2.39885,3.78988,0.274985273,0.051671409,0.187906094
-18.44085,2.24885,3.7917,0.251429836,0.049427424,0.196585355
-18.44085,2.09885,3.79352,0.320387589,0.024149395,0.075375562
-18.29085,2.09885,3.78929,0.256799905,0.031831823,0.123955743
-18.29085,2.24885,3.78747,0.264552871,0.049745554,0.188036341
-18.29085,2.39885,3.78565,0.251061544,0.030748809,0.122475187
-18.29085,2.54885,3.78383,0.243171552,0.038278625,0.157414077
-18.29085,2.69885,3.78201,0.3418419,0.060356851,0.176563641
-18.29085,2.84885,3.78019,0.235778331,0.023611089,0.100141047
-18.29085,2.99885,3.77837,0.273401922,0.024557278,0.08982116
-18.29085,3.14885,3.77655,0.284034195,0.083508621,0.294009041
-18.29085,3.29885,3.77473,0.235826708,0.035038909,0.148579055
-18.29085,3.44885,3.77291,0.209920699,0.031868762,0.151813339
-18.29085,3.59885,3.77108,0.302668576,0.035093578,0.115947214
-18.29085,3.74885,3.76926,0.235746447,0.034326843,0.145609163
-18.29085,3.89885,3.76744,0.238272462,0.033095998,0.138899804
-18.29085,4.04885,3.76562,0.724919434,0.203240132,0.280362373
-18.29085,4.19885,3.7638,0.933529838,0.185492321,0.198699938
-18.29085,4.34885,3.76198,0.951552923,0.101752402,0.106932993
-18.29085,4.49885,3.76016,0.585001197,0.209300532,0.357777955
-18.29085,4.64885,3.75834,0.252494058,0.023643016,0.093637911
-18.29085,4.79885,3.75652,0.268925027,0.05638962,0.209685283
-18.29085,4.94885,3.7547,0.269914813,0.04473503,0.16573759
-18.29085,5.09885,3.75287,0.250024943,0.071724677,0.286870086
-18.29085,5.24885,3.75105,0.223394621,0.028528592,0.127704917
-18.14085,5.24885,3.74682,0.223890236,0.043241713,0.193138001
-18.14085,5.09885,3.74864,0.243168225,0.02344908,0.096431512
-18.14085,4.94885,3.75047,0.265005655,0.036169484,0.136485707
-18.14085,4.79885,3.75229,0.225640889,0.030016907,0.133029556
-18.14085,4.64885,3.75411,0.260611914,0.047789671,0.183374852
-18.14085,4.49885,3.75593,0.509031513,0.102830307,0.202011672
-18.14085,4.34885,3.75775,0.694873567,0.184673198,0.265765179
-18.14085,4.19885,3.75957,0.88653537,0.142986188,0.161286501
-18.14085,4.04885,3.76139,0.598323252,0.171571929,0.286754574
-18.14085,3.89885,3.76321,0.279473345,0.021400155,0.076573153
-18.14085,3.74885,3.76503,0.330608942,0.039764657,0.120277015
-18.14085,3.59885,3.76685,0.288500456,0.048002248,0.166385344
-18.14085,3.44885,3.76868,0.250395505,0.031284873,0.124941833
-18.14085,3.29885,3.7705,0.267831105,0.027501064,0.102680619
-18.14085,3.14885,3.77232,0.2383841,0.029399315,0.123327498
-18.14085,2.99885,3.77414,0.270197839,0.045298672,0.167650015
-18.14085,2.84885,3.77596,0.230942279,0.024243951,0.1049784
-18.14085,2.69885,3.77778,0.235144636,0.022343329,0.095019515
-18.14085,2.54885,3.7796,0.242959371,0.028750896,0.118336229
-18.14085,2.39885,3.78142,0.233354612,0.020266986,0.08685059
-18.14085,2.24885,3.78324,0.278015743,0.024786188,0.0891539
-18.14085,2.09885,3.78506,0.268132128,0.031117451,0.116052674
-17.99085,2.09885,3.78083,0.28400924,0.014040167,0.049435598
-17.99085,2.24885,3.77901,0.258237009,0.02114346,0.081876182
-17.99085,2.39885,3.77719,0.235533419,0.029166673,0.123832418
-17.99085,2.54885,3.77537,0.275834073,0.035325834,0.128069145
-17.99085,2.69885,3.77355,0.295889749,0.023309688,0.078778287
-17.99085,2.84885,3.77173,0.234376338,0.016989283,0.072487195
-17.99085,2.99885,3.76991,0.282967382,0.02875379,0.101615208
-17.99085,3.14885,3.76809,0.238760206,0.036608471,0.153327357
-17.99085,3.29885,3.76627,0.250676759,0.020196557,0.080568128
-17.99085,3.44885,3.76445,0.238118253,0.022862396,0.096012784
-17.99085,3.59885,3.76262,0.268274083,0.033183058,0.123690884
-17.99085,3.74885,3.7608,0.291916796,0.011689077,0.040042497
-17.99085,3.89885,3.75898,0.25858603,0.027492867,0.10632
-17.99085,4.04885,3.75716,0.736423303,0.204258571,0.277365708
-17.99085,4.19885,3.75534,0.835387164,0.149047593,0.178417385
-17.99085,4.34885,3.75352,0.895630393,0.265080159,0.295970482
-17.99085,4.49885,3.7517,0.230827564,0.0149253,0.064659956
-17.99085,4.64885,3.74988,0.21582944,0.020790368,0.096327768
-17.99085,4.79885,3.74806,0.24141676,0.021507977,0.089090654
-17.99085,4.94885,3.74624,0.257947301,0.036371961,0.141005394
-17.99085,5.09885,3.74441,0.235887349,0.023508494,0.099659836
-17.99085,5.24885,3.74259,0.220523234,0.023421362,0.106208136
-17.84085,5.24885,3.73836,0.248912145,0.006721595,0.027003884
-17.84085,5.09885,3.74018,0.248535142,0.022414541,0.090186607
-17.84085,4.94885,3.74201,0.272065986,0.033996473,0.124956718
-17.84085,4.79885,3.74383,0.254120409,0.044578952,0.175424525
-17.84085,4.64885,3.74565,0.247692227,0.017989043,0.072626593
-17.84085,4.49885,3.74747,0.261776241,0.030147053,0.11516344
-17.84085,4.34885,3.74929,0.910690575,0.150729197,0.165510879
-17.84085,4.19885,3.75111,0.997572305,0.127599853,0.12791038
-17.84085,4.04885,3.75293,0.837198236,0.087657362,0.104703233
-17.84085,3.89885,3.75475,0.242029202,0.011624715,0.048030215
-17.84085,3.74885,3.75657,0.25872027,0.031349971,0.121173231
-17.84085,3.59885,3.75839,0.309163608,0.040508501,0.131026096
-17.84085,3.44885,3.76022,0.262290154,0.055253088,0.210656356
-17.84085,3.29885,3.76204,0.223477074,0.014349332,0.064209414
-17.84085,3.14885,3.76386,0.25392809,0.019174437,0.075511287
-17.84085,2.99885,3.76568,0.265753542,0.037709163,0.14189524
-17.84085,2.84885,3.7675,0.246353014,0.022025641,0.089406827
-17.84085,2.69885,3.76932,0.310077396,0.028296692,0.091256867
-17.84085,2.54885,3.77114,0.289567936,0.021273648,0.073466865
-17.84085,2.39885,3.77296,0.260972872,0.020570702,0.078823141
-17.84085,2.24885,3.77478,0.262538015,0.016149755,0.061513966
-17.84085,2.09885,3.7766,0.316730883,0.016704897,0.05274161
-17.69085,2.09885,3.77237,0.279538178,0.025236804,0.090280347
-17.69085,2.24885,3.77055,0.278638358,0.043779507,0.157119455
-17.69085,2.39885,3.76873,0.303824622,0.030516739,0.100441955
-17.69085,2.54885,3.76691,0.315851824,0.040471609,0.128134795
-17.69085,2.69885,3.76509,0.321317003,0.027696186,0.08619583
-17.69085,2.84885,3.76327,0.265746142,0.027685116,0.104178805
-17.69085,2.99885,3.76145,0.254567626,0.027485334,0.107968693
-17.69085,3.14885,3.75963,0.377266904,0.043105054,0.114256124
-17.69085,3.29885,3.75781,0.248811769,0.036057615,0.144919252
-17.69085,3.44885,3.75598,0.26519538,0.026967871,0.101690575
-17.69085,3.59885,3.75416,0.285038168,0.043415669,0.152315282
-17.69085,3.74885,3.75234,0.363120269,0.086586205,0.238450486
-17.69085,3.89885,3.75052,0.247137128,0.022271838,0.090119351
-17.69085,4.04885,3.7487,0.856075683,0.131401774,0.153493174
-17.69085,4.19885,3.74688,0.952515565,0.084909787,0.089142676
-17.69085,4.34885,3.74506,0.86107586,0.143727329,0.166915989
-17.69085,4.49885,3.74324,0.265684822,0.019341398,0.072798278
-17.69085,4.64885,3.74142,0.282139568,0.020684717,0.073313776
-17.69085,4.79885,3.7396,0.245564436,0.024586114,0.100120825
-17.69085,4.94885,3.73778,0.244488589,0.01845205,0.075472031
-17.69085,5.09885,3.73595,0.262746978,0.025403409,0.096683923
-17.69085,5.24885,3.73413,0.249532454,0.017214915,0.068988682
-17.54085,5.24885,3.7299,0.278460551,0.015613261,0.056069922
-17.54085,5.09885,3.73172,0.264330763,0.048737536,0.184380869
-17.54085,4.94885,3.73354,0.26944954,0.016329415,0.060602868
-17.54085,4.79885,3.73537,0.252864052,0.036689907,0.145097363
-17.54085,4.64885,3.73719,0.302380894,0.02898062,0.095841438
-17.54085,4.49885,3.73901,0.284148265,0.022060277,0.077636501
-17.54085,4.34885,3.74083,0.999890886,0.104664288,0.10467571
-17.54085,4.19885,3.74265,0.924686539,0.065896965,0.071264112
-17.54085,4.04885,3.74447,0.89860797,0.158932726,0.176865475
-17.54085,3.89885,3.74629,0.25587579,0.020730867,0.08101926
-17.54085,3.74885,3.74811,0.323131409,0.090337679,0.279569478
-17.54085,3.59885,3.74993,0.40077647,0.062375901,0.155637634
-17.54085,3.44885,3.75175,0.314571044,0.037893578,0.120461114
-17.54085,3.29885,3.75358,0.249378929,0.034988217,0.140301417
-17.54085,3.14885,3.7554,0.314878907,0.032170654,0.102168337
-17.54085,2.99885,3.75722,0.272626746,0.016550046,0.060705876
-17.54085,2.84885,3.75904,0.282143617,0.017951258,0.063624541
-17.54085,2.69885,3.76086,0.272923761,0.029879592,0.109479627
-17.54085,2.54885,3.76268,0.253037527,0.025325951,0.100087727
-17.54085,2.39885,3.7645,0.258011467,0.032319573,0.125264096
-17.54085,2.24885,3.76632,0.258824667,0.01933483,0.074702424
-17.54085,2.09885,3.76814,0.258895245,0.022197363,0.085738783
-17.39085,2.09885,3.76391,0.290856127,0.042669571,0.14670336
-17.39085,2.24885,3.76209,0.266718194,0.019895016,0.074591897
-17.39085,2.39885,3.76027,0.30022305,0.034433651,0.114693563
-17.39085,2.54885,3.75845,0.293526199,0.049599887,0.168979419
-17.39085,2.69885,3.75663,0.266407842,0.032927758,0.123599056
-17.39085,2.84885,3.75481,0.260185336,0.027994048,0.10759272
-17.39085,2.99885,3.75299,0.275700202,0.028817842,0.104526011
-17.39085,3.14885,3.75117,0.257560612,0.028485854,0.110598644
-17.39085,3.29885,3.74935,0.252338674,0.021610317,0.085640131
-17.39085,3.44885,3.74752,0.260365652,0.020931937,0.080394387
-17.39085,3.59885,3.7457,0.240572439,0.024187546,0.100541633
-17.39085,3.74885,3.74388,0.261217153,0.026707145,0.102241161
-17.39085,3.89885,3.74206,0.365894924,0.136403883,0.372795231
-17.39085,4.04885,3.74024,0.801574576,0.148992569,0.185874869
-17.39085,4.19885,3.73842,0.835545386,0.14409049,0.172450824
-17.39085,4.34885,3.7366,1.020969437,0.150578977,0.147486273
-17.39085,4.49885,3.73478,0.290240523,0.030056536,0.103557339
-17.39085,4.64885,3.73296,0.312899972,0.022568641,0.072127335
-17.39085,4.79885,3.73114,0.254646839,0.025835876,0.101457674
-17.39085,4.94885,3.72931,0.308197481,0.022495684,0.072991134
-17.39085,5.09885,3.72749,0.244381348,0.020347035,0.083259361
-17.39085,5.24885,3.72567,0.264473804,0.011764897,0.044484169
