x,y,z,mg_ca,std,rstd
-15.41635,5.11292,3.671640537,0.187817741,0.014747178,0.078518556
-15.38642,5.11074,3.670822952,0.188663245,0.01385322,0.073428293
-15.3565,5.10855,3.670005771,0.198724433,0.008634147,0.043447836
-15.32658,5.10637,3.669188468,0.213878128,0.023069441,0.107862551
-15.29666,5.10419,3.668371165,0.211268261,0.025582101,0.121088236
-15.26674,5.10201,3.667553863,0.206487582,0.010169271,0.049248826
-15.23682,5.09983,3.66673656,0.23567735,0.033727919,0.143110566
-15.2069,5.09765,3.665919257,0.243049855,0.018350012,0.075498963
-15.17698,5.09547,3.665101955,0.23172308,0.01957539,0.084477515
-15.14706,5.09329,3.664284652,0.24421597,0.0207863,0.085114416
-15.11714,5.09111,3.663467349,0.238104068,0.022617522,0.094990068
-15.08722,5.08893,3.662650047,0.2253992,0.022284024,0.098864699
-15.0573,5.08674,3.661832866,0.233364157,0.012315988,0.052775833
-15.02738,5.08456,3.661015563,0.196731989,0.011774012,0.05984798
-14.99746,5.08238,3.66019826,0.192626239,0.015832058,0.08219056
-14.96754,5.0802,3.659380958,0.201832199,0.021333342,0.105698407
-14.93762,5.07802,3.658563655,0.210378435,0.012568761,0.059743578
-14.90769,5.07584,3.65774607,0.222000345,0.026007537,0.117150884
-14.87777,5.07366,3.656928768,0.224448592,0.031952197,0.142358642
-14.84785,5.07148,3.656111465,0.227156011,0.032639104,0.143685847
-14.81793,5.0693,3.655294162,0.233799133,0.025670342,0.109796565
-14.78801,5.06712,3.65447686,0.243820165,0.024897275,0.102113273
-14.75809,5.06494,3.653659557,0.221148448,0.007086435,0.032043791
-14.72817,5.06275,3.652842376,0.22709431,0.014036546,0.061809326
-14.69825,5.06057,3.652025073,0.208185167,0.014738262,0.070794004
-14.66833,5.05839,3.65120777,0.200736873,0.014528565,0.072376163
-14.63841,5.05621,3.650390468,0.202891383,0.01017386,0.050144366
-14.60849,5.05403,3.649573165,0.19861927,0.00665727,0.033517744
-14.57857,5.05185,3.648755862,0.206508622,0.008068236,0.039069728
-14.54865,5.04967,3.64793856,0.192395882,0.018510969,0.096212915
-14.51873,5.04749,3.647121257,0.184025184,0.007151096,0.038859333
-14.48881,5.04531,3.646303954,0.196452368,0.006811619,0.034673132
-14.45889,5.04313,3.645486652,0.189975683,0.010384219,0.054660779
-14.42896,5.04095,3.644669067,0.198659645,0.020331344,0.102342595
-14.39904,5.03876,3.643851886,0.187784455,0.008757135,0.046633971
-14.36912,5.03658,3.643034583,0.193669766,0.017836407,0.092097011
-14.3392,5.0344,3.642217281,0.197916855,0.012948761,0.065425259
-14.30928,5.03222,3.641399978,0.203067193,0.006976551,0.034355875
-14.27936,5.03004,3.640582675,0.20054282,0.016724692,0.083397115
-14.24944,5.02786,3.639765373,0.204152261,0.021046223,0.103090813
-14.21952,5.02568,3.63894807,0.190806981,0.013745685,0.072039736
-14.1896,5.0235,3.638130767,0.189477634,0.011516538,0.060780464
-14.15968,5.02132,3.637313465,0.181804275,0.012244003,0.067347168
-14.12976,5.01914,3.636496162,0.166697403,0.014348157,0.08607307
-14.09984,5.01695,3.635678981,0.167311707,0.013264367,0.079279371
-14.06992,5.01477,3.634861678,0.195370195,0.016890381,0.086453211
-14.04,5.01259,3.634044375,0.198168493,0.008054506,0.040644735
-14.01008,5.01041,3.633227073,0.200450687,0.010087127,0.050322236
-13.98016,5.00823,3.63240977,0.209206706,0.008955329,0.042806127
-13.95023,5.00605,3.631592185,0.229983313,0.01345906,0.058521898
-13.92031,5.00387,3.630774883,0.225652553,0.008830635,0.039133771
-13.89039,5.00169,3.62995758,0.231710088,0.012635834,0.054532946
-13.86047,4.99951,3.629140277,0.211581368,0.009042819,0.042739201
-13.83055,4.99733,3.628322975,0.237768504,0.011086886,0.046628908
-13.80063,4.99515,3.627505672,0.230856551,0.009090478,0.039377171
-13.77071,4.99296,3.626688491,0.214897671,0.010394391,0.048369024
-13.74079,4.99078,3.625871188,0.211286752,0.005365685,0.025395272
-13.71087,4.9886,3.625053886,0.210649223,0.013962854,0.066284859
-13.68095,4.98642,3.624236583,0.216143629,0.004861886,0.022493775
-13.65103,4.98424,3.62341928,0.19698528,0.008124509,0.041244243
-13.62111,4.98206,3.622601978,0.270371246,0.013276304,0.049103978
-13.59119,4.97988,3.621784675,0.238545972,0.020745345,0.086965815
-13.56127,4.9777,3.620967372,0.287542356,0.019951896,0.069387678
-13.53135,4.97552,3.62015007,0.275225038,0.021227653,0.077128349
-13.50143,4.97334,3.619332767,0.221397314,0.021748106,0.098231117
-13.4715,4.97116,3.618515182,0.248549689,0.015197028,0.061142818
-13.44158,4.96897,3.617698001,0.260278449,0.023725497,0.091154291
-13.41166,4.96679,3.616880698,0.205775098,0.017528525,0.085182925
-13.38174,4.96461,3.616063396,0.221868435,0.012912758,0.058200069
-13.35182,4.96243,3.615246093,0.233276368,0.026583331,0.113956382
-13.3219,4.96025,3.61442879,0.234791881,0.005913659,0.025186813
-13.29198,4.95807,3.613611488,0.24562351,0.035725361,0.145447646
-13.26206,4.95589,3.612794185,0.212460231,0.017285176,0.081357232
-13.23214,4.95371,3.611976882,0.209474838,0.029581299,0.141216477
-13.20222,4.95153,3.61115958,0.24039677,0.017998612,0.074870439
-13.1723,4.94935,3.610342277,0.274562231,0.017530685,0.063849588
-13.14238,4.94716,3.609525096,0.261019843,0.02369525,0.090779497
-13.11246,4.94498,3.608707793,0.235282042,0.009322949,0.039624568
-13.08254,4.9428,3.60789049,0.24389371,0.01482457,0.060782911
-13.05262,4.94062,3.607073188,0.244848818,0.014003187,0.057191157
-13.0227,4.93844,3.606255885,0.244077551,0.027176853,0.111345156
-12.99277,4.93626,3.6054383,0.225346349,0.006941066,0.030801767
-12.96285,4.93408,3.604620998,0.227074789,0.011939796,0.052580896
-12.93293,4.9319,3.603803695,0.217890847,0.008433571,0.038705484
-12.90301,4.92972,3.602986392,0.208898573,0.008920605,0.042703042
-12.87309,4.92754,3.60216909,0.227370697,0.015133687,0.06655953
-12.84317,4.92536,3.601351787,0.263061073,0.015156658,0.057616501
-12.81325,4.92317,3.600534606,0.335928674,0.032521871,0.096811835
-12.78333,4.92099,3.599717303,0.295020461,0.019396025,0.065744676
-12.75341,4.91881,3.598900001,0.266233041,0.02061472,0.077431112
-12.72349,4.91663,3.598082698,0.279882806,0.028608147,0.102214736
-12.69357,4.91445,3.597265395,0.255697025,0.035191843,0.137631022
-12.66365,4.91227,3.596448093,0.26742249,0.023734866,0.088754188
-12.63373,4.91009,3.59563079,0.287067699,0.040528735,0.141181803
-12.60381,4.90791,3.594813487,0.321556933,0.050307797,0.156450668
-12.57389,4.90573,3.593996185,0.284184939,0.025304536,0.089042494
-12.54397,4.90355,3.593178882,0.256484401,0.010481721,0.040866895
-12.51405,4.90137,3.592361579,0.349829319,0.060321867,0.17243228
-12.48412,4.89918,3.591544116,0.276341944,0.022317268,0.08075961
-12.4542,4.897,3.590726813,0.256561094,0.011431139,0.04455523
-12.42428,4.89482,3.589909511,0.224765356,0.007934883,0.035302965
-12.39436,4.89264,3.589092208,0.242660981,0.010231423,0.042163443
-12.36444,4.89046,3.588274905,0.238891551,0.012877472,0.053905096
-12.33452,4.88828,3.587457603,0.234880638,0.008301686,0.035344276
-12.3046,4.8861,3.5866403,0.227485928,0.009852441,0.04331011
-12.27468,4.88392,3.585822997,0.23940712,0.010235225,0.042752384
-12.24476,4.88174,3.585005695,0.238102134,0.014259754,0.059889233
-12.21484,4.87956,3.584188392,0.248195095,0.009743184,0.039256149
-12.18492,4.87737,3.583371211,0.256353602,0.02083737,0.081283704
-12.155,4.87519,3.582553908,0.248092223,0.010861353,0.043779497
-12.12508,4.87301,3.581736606,0.279689695,0.011688506,0.041790979
-12.09516,4.87083,3.580919303,0.283450971,0.015366383,0.054211784
-12.06524,4.86865,3.580102,0.292306822,0.022331399,0.07639712
-12.03532,4.86647,3.579284698,0.305457786,0.012348298,0.040425548
-12.00539,4.86429,3.578467113,0.292830587,0.017249384,0.058905676
-11.97547,4.86211,3.57764981,0.274841004,0.016034753,0.058341923
-11.94555,4.85993,3.576832508,0.28644128,0.010653445,0.037192421
-11.91563,4.85775,3.576015205,0.301957967,0.017478003,0.057882239
-11.88571,4.85557,3.575197902,0.330771298,0.016064331,0.048566277
-11.85579,4.85338,3.574380721,0.289313441,0.015388269,0.05318892
-11.82587,4.8512,3.573563418,0.329701893,0.013767053,0.041756064
-11.79595,4.84902,3.572746116,0.33594028,0.026110858,0.077724703
-11.76603,4.84684,3.571928813,0.366616512,0.035129292,0.095820268
-11.73611,4.84466,3.57111151,0.461709873,0.099574311,0.215664245
-11.70619,4.84248,3.570294208,0.406875947,0.029850863,0.073366005
-11.67627,4.8403,3.569476905,0.322767689,0.015000499,0.046474598
-11.64635,4.83812,3.568659602,0.313540471,0.023754791,0.075763076
-11.61643,4.83594,3.5678423,0.318083001,0.012987821,0.040831548
-11.58651,4.83376,3.567024997,0.331550392,0.03275081,0.09878079
-11.55659,4.83157,3.566207816,0.306176989,0.02204454,0.071999335
-11.52666,4.82939,3.565390231,0.315480576,0.022199419,0.070366992
-11.49674,4.82721,3.564572929,0.328484427,0.028680933,0.087312915
-11.46682,4.82503,3.563755626,0.45967748,0.051237916,0.111464924
-11.4369,4.82285,3.562938323,0.409682935,0.020589585,0.050257365
-11.40698,4.82067,3.562121021,0.31524314,0.022157905,0.070288301
-11.37706,4.81849,3.561303718,0.301725011,0.031850272,0.105560596
-11.34714,4.81631,3.560486415,0.334214664,0.0449017,0.134349881
-11.31722,4.81413,3.559669113,0.348892239,0.01626079,0.046606913
-11.2873,4.81195,3.55885181,0.32697307,0.02151793,0.065809487
-11.25738,4.80977,3.558034507,0.274618306,0.024977607,0.090953902
-11.22746,4.80758,3.557217326,0.209256629,0.020586788,0.098380576
-11.19754,4.8054,3.556400023,0.226183932,0.021703227,0.095953886
-11.16762,4.80322,3.555582721,0.186038015,0.01238513,0.066573114
-11.1377,4.80104,3.554765418,0.184051493,0.006412632,0.034841509
-11.10778,4.79886,3.553948115,0.174418865,0.014113641,0.08091809
-11.07786,4.79668,3.553130813,0.174431543,0.010079942,0.057787383
-11.04793,4.7945,3.552313228,0.179483566,0.018542549,0.103310569
-11.01801,4.79232,3.551495925,0.172784162,0.011620431,0.06725403
-10.98809,4.79014,3.550678623,0.193151564,0.012136868,0.06283598
-10.95817,4.78796,3.54986132,0.199717466,0.013730836,0.068751305
-10.92825,4.78578,3.549044017,0.185587319,0.009433004,0.050827849
-10.89833,4.78359,3.548226836,0.181219728,0.007147519,0.039441172
-10.86841,4.78141,3.547409533,0.177557894,0.016668827,0.093878267
-10.83849,4.77923,3.546592231,0.184180976,0.005478444,0.029744898
-10.80857,4.77705,3.545774928,0.195810498,0.020202957,0.103176067
-10.77865,4.77487,3.544957625,0.200577157,0.017039047,0.084950088
-10.74873,4.77269,3.544140323,0.212160569,0.014088965,0.066407083
-10.71881,4.77051,3.54332302,0.199981122,0.008412051,0.042064226
-10.68889,4.76833,3.542505718,0.204262094,0.01208099,0.059144554
-10.65897,4.76615,3.541688415,0.213595734,0.012034445,0.056342158
-10.62905,4.76397,3.540871112,0.205432629,0.010695439,0.052063
-10.59913,4.76178,3.540053931,0.216291154,0.013540853,0.062604749
-10.5692,4.7596,3.539236346,0.189537723,0.019768433,0.104298143
-10.53928,4.75742,3.538419044,0.182058588,0.015614826,0.085768137
-10.50936,4.75524,3.537601741,0.159861235,0.009038962,0.05654255
-10.47944,4.75306,3.536784438,0.183326732,0.017107959,0.093319502
-10.44952,4.75088,3.535967136,0.194641392,0.024563413,0.126198301
-10.4196,4.7487,3.535149833,0.195138928,0.031486006,0.161351744
-10.38968,4.74652,3.53433253,0.199766098,0.021756867,0.108911706
-10.35976,4.74434,3.533515228,0.196032342,0.010267891,0.052378556
-10.32984,4.74216,3.532697925,0.192633366,0.007906507,0.041044329
-10.29992,4.73998,3.531880622,0.185307312,0.013650876,0.073666149
-10.27,4.73779,3.531063441,0.192116054,0.011372292,0.059194906
-10.24008,4.73561,3.530246138,0.198270489,0.011001992,0.055489813
-10.21016,4.73343,3.529428836,0.20041876,0.011167214,0.055719403
-10.18024,4.73125,3.528611533,0.1885208,0.013687776,0.072606183
-10.15032,4.72907,3.52779423,0.184579713,0.014101184,0.076396176
-10.1204,4.72689,3.526976928,0.175999951,0.009684741,0.055026952
-10.09047,4.72471,3.526159343,0.186858765,0.014293704,0.076494696
-10.06055,4.72253,3.52534204,0.198820439,0.01108472,0.055752417
-10.03063,4.72035,3.524524738,0.188790279,0.01657124,0.087775918
-10.00071,4.71817,3.523707435,0.202811902,0.008883927,0.043803774
-9.97079,4.71599,3.522890132,0.184903253,0.01529545,0.08272137
-9.94087,4.7138,3.522072951,0.18372634,0.007820087,0.042563778
-9.91095,4.71162,3.521255649,0.189442227,0.012208662,0.064445304
-9.88103,4.70944,3.520438346,0.178858071,0.008061022,0.045069376
-9.85111,4.70726,3.519621043,0.184710609,0.012190679,0.065998802
-9.82119,4.70508,3.518803741,0.180901285,0.008034586,0.0444142
-9.79127,4.7029,3.517986438,0.19337642,0.0107707,0.055698102
-9.76135,4.70072,3.517169135,0.183994672,0.006012458,0.03267735
-9.73143,4.69854,3.516351833,0.18756979,0.01127243,0.060097255
-9.70151,4.69636,3.51553453,0.185033157,0.005607406,0.03030487
-9.67159,4.69418,3.514717227,0.188156502,0.014590068,0.077542196
-9.64167,4.69199,3.513900046,0.192732243,0.009416733,0.048859148
-9.61174,4.68981,3.513082461,0.196101495,0.008433413,0.043005348
-9.58182,4.68763,3.512265159,0.196626767,0.004623851,0.023515877
-9.5519,4.68545,3.511447856,0.206122158,0.01150414,0.055812242
-9.52198,4.68327,3.510630553,0.213987158,0.009920487,0.046360198
-9.49206,4.68109,3.509813251,0.197705155,0.008486743,0.042926259
-9.46214,4.67891,3.508995948,0.195961161,0.008681033,0.044299763
-9.43222,4.67673,3.508178645,0.196331805,0.030821072,0.156984609
-9.4023,4.67455,3.507361343,0.19261562,0.015745021,0.081743222
-9.37238,4.67237,3.50654404,0.189094519,0.00765353,0.040474629
-9.34246,4.67019,3.505726737,0.192516126,0.012811482,0.066547576
-9.31254,4.668,3.504909556,0.179613887,0.017481699,0.097329327
-9.28262,4.66582,3.504092254,0.214460315,0.026316643,0.122711013
-9.2527,4.66364,3.503274951,0.232200939,0.016310197,0.070241735
-9.22278,4.66146,3.502457648,0.221381207,0.013105503,0.059198804
-9.19286,4.65928,3.501640346,0.19401682,0.010555681,0.054406008
-9.16294,4.6571,3.500823043,0.189771867,0.008023757,0.042281064
-9.13301,4.65492,3.500005458,0.185090545,0.020554618,0.111051692
-9.10309,4.65274,3.499188156,0.182927399,0.003564013,0.019483211
-9.07317,4.65056,3.498370853,0.191741924,0.01017189,0.053049902
-9.04325,4.64838,3.49755355,0.197060447,0.014257902,0.072352936
-9.01333,4.6462,3.496736248,0.204149809,0.006562828,0.032147116
-8.98341,4.64401,3.495919066,0.191997721,0.006500705,0.033858241
-8.95349,4.64183,3.495101764,0.20784836,0.01063648,0.051174231
-8.92357,4.63965,3.494284461,0.229459256,0.013795954,0.060123764
-8.89365,4.63747,3.493467158,0.229811868,0.016604591,0.072252973
-8.86373,4.63529,3.492649856,0.211704733,0.007115322,0.03360965
-8.83381,4.63311,3.491832553,0.206174114,0.008115528,0.039362496
-8.80389,4.63093,3.49101525,0.207214554,0.012019445,0.058004828
-8.77397,4.62875,3.490197948,0.207825642,0.007455805,0.035875288
-8.74405,4.62657,3.489380645,0.196851245,0.008420503,0.04277597
-8.71413,4.62439,3.488563342,0.205474792,0.018384688,0.089474176
-8.68421,4.6222,3.487746161,0.195695439,0.009974826,0.05097117
-8.65429,4.62002,3.486928858,0.199964799,0.008453003,0.042272455
-8.62436,4.61784,3.486111274,0.21919602,0.013510712,0.061637578
-8.59444,4.61566,3.485293971,0.227465453,0.009539022,0.041936137
-8.56452,4.61348,3.484476669,0.225898257,0.011663771,0.05163285
-8.5346,4.6113,3.483659366,0.225488347,0.018098116,0.080261868
-8.50468,4.60912,3.482842063,0.206565608,0.015069762,0.072953879
-8.47476,4.60694,3.482024761,0.199273644,0.020588782,0.103319142
-8.44484,4.60476,3.481207458,0.203115418,0.008582877,0.042256155
-8.41492,4.60258,3.480390155,0.203478742,0.015888256,0.078083123
-8.385,4.6004,3.479572853,0.209399598,0.012049269,0.057541987
-8.35508,4.59821,3.478755671,0.211560974,0.012036864,0.056895485
-8.32516,4.59603,3.477938369,0.220542714,0.008771355,0.039771682
-8.29524,4.59385,3.477121066,0.226745969,0.011499938,0.050717275
-8.26532,4.59167,3.476303763,0.19429765,0.015703806,0.080823449
-8.2354,4.58949,3.475486461,0.186270066,0.008445556,0.045340384
-8.20548,4.58731,3.474669158,0.201957573,0.009746234,0.048258818
-8.17556,4.58513,3.473851855,0.206036729,0.01779522,0.086369162
-8.14563,4.58295,3.473034271,0.211388323,0.019348653,0.091531326
-8.11571,4.58077,3.472216968,0.218804658,0.011190223,0.051142525
-8.08579,4.57859,3.471399665,0.215741598,0.017594921,0.081555534
